Clave_de_entidad_federativa,Nombre_de_la_entidad,Clave_de_municipio,Nombre_del_municipio,Clave_de_AGEB,Clave_de_la_manzana,Población_total,Población_masculina,Población_de_0_a_2_años,Población_masculina_de_0_a_2_años,Población_de_3_años_y_más,Población_masculina_de_3_años_y_más,Población_de_5_años_y_más,Población_masculina_de_5_años_y_más,Población_de_12_años_y_más,Población_masculina_de_12_años_y_más,Población_de_15_años_y_más,Población_masculina_de_15_años_y_más,Población_de_18_años_y_más,Población_masculina_de_18_años_y_más,Población_de_3_a_5_años,Población_masculina_de_3_a_5_años,Población_de_6_a_11_años,Población_masculina_de_6_a_11_años,Población_de_8_a_14_años,Población_masculina_de_8_a_14_años,Población_de_12_a_14_años,Población_masculina_de_12_a_14_años,Población_de_15_a_17_años,Población_masculina_de_15_a_17_años,Población_de_18_a_24_años,Población_masculina_de_18_a_24_años,Población_de_60_años_y_más,Población_masculina_de_60_años_y_más,Relación_hombres_mujeres,Población_de_0_a_14_años,Población_de_15_a_64_años,Población_de_65_años_y_más,Total_de_hogares_censales,Hogares_censales_con_persona_de_referencia_hombre,Población_en_hogares_censales,Población_en_hogares_censales_con_persona_de_referencia_hombre
19,Nuevo León,46,San Nicolás de los Garza,907,1,56,28,NaN,0,55,28,52,26,47,25,45,23,44,23,3,NaN,5,NaN,5,3,NaN,NaN,NaN,0,9,6,6,3,100,11,41,4,14,9,56,33
19,Nuevo León,46,San Nicolás de los Garza,907,2,163,71,8,3,155,68,153,67,137,58,127,54,124,52,5,4,13,6,19,7,10,4,3,NaN,18,5,38,16,77.17,36,103,24,41,27,163,110
19,Nuevo León,46,San Nicolás de los Garza,907,3,187,87,5,NaN,182,86,175,85,153,75,146,71,137,68,7,NaN,22,10,21,12,7,4,9,3,9,8,41,21,87,41,126,20,45,35,187,146
19,Nuevo León,46,San Nicolás de los Garza,907,4,99,48,6,5,93,43,91,42,80,37,74,35,71,34,7,NaN,6,4,12,6,6,NaN,3,NaN,8,4,19,11,94.12,25,65,9,24,15,99,61
19,Nuevo León,46,San Nicolás de los Garza,907,5,239,126,7,6,232,120,220,116,198,100,190,95,184,92,15,7,19,13,20,14,8,5,6,3,28,15,39,21,111.5,49,170,20,63,49,239,183
19,Nuevo León,46,San Nicolás de los Garza,907,6,14,8,0,0,14,8,14,8,14,8,14,8,13,7,0,0,0,0,0,0,0,0,NaN,NaN,0,0,5,NaN,133.33,0,11,3,5,3,14,11
19,Nuevo León,46,San Nicolás de los Garza,907,7,168,77,7,4,161,73,157,71,147,69,143,67,131,60,5,NaN,9,NaN,11,3,4,NaN,12,7,21,9,32,12,84.62,25,121,22,57,39,168,116
19,Nuevo León,46,San Nicolás de los Garza,907,8,94,43,NaN,0,92,43,91,42,88,40,87,40,85,39,NaN,NaN,3,NaN,NaN,0,NaN,0,NaN,NaN,11,4,27,13,84.31,7,71,16,30,21,94,65
19,Nuevo León,46,San Nicolás de los Garza,907,9,151,72,4,3,147,69,143,67,132,61,125,59,120,57,6,3,9,5,10,5,7,NaN,5,NaN,18,8,27,13,91.14,26,118,7,50,33,151,109
19,Nuevo León,46,San Nicolás de los Garza,907,10,108,42,5,3,103,39,102,38,91,33,90,33,87,33,4,3,8,3,8,NaN,NaN,0,3,0,11,3,23,10,63.64,18,76,14,33,21,108,76
19,Nuevo León,46,San Nicolás de los Garza,907,11,53,27,0,0,53,27,51,25,51,25,49,24,49,24,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,21,11,103.85,4,40,9,18,14,53,43
19,Nuevo León,46,San Nicolás de los Garza,907,12,88,40,5,NaN,83,38,79,37,74,35,74,35,72,34,6,NaN,3,NaN,3,NaN,0,0,NaN,NaN,8,5,20,11,83.33,14,66,8,26,19,88,58
19,Nuevo León,46,San Nicolás de los Garza,907,13,67,24,3,0,64,24,63,24,59,23,59,23,56,22,3,NaN,NaN,0,NaN,0,0,0,3,NaN,9,3,14,8,55.81,8,55,4,19,12,67,46
19,Nuevo León,46,San Nicolás de los Garza,907,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,907,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,907,16,60,29,NaN,NaN,59,28,58,28,55,25,51,21,49,20,NaN,0,3,3,6,6,4,4,NaN,NaN,7,NaN,16,7,93.55,9,41,10,20,10,60,31
19,Nuevo León,46,San Nicolás de los Garza,907,17,105,48,NaN,NaN,104,47,104,47,101,47,100,47,95,44,0,0,3,0,3,0,NaN,0,5,3,17,8,23,9,84.21,5,90,10,33,25,105,85
19,Nuevo León,46,San Nicolás de los Garza,907,18,217,108,15,10,202,98,199,97,187,89,181,86,169,81,5,3,10,6,12,7,6,3,12,5,25,12,49,22,99.08,36,155,26,61,49,217,189
19,Nuevo León,46,San Nicolás de los Garza,907,19,114,52,3,NaN,111,51,108,50,98,47,94,44,93,44,4,NaN,9,NaN,9,4,4,3,NaN,0,7,NaN,23,11,83.87,20,84,10,34,27,114,100
19,Nuevo León,46,San Nicolás de los Garza,907,20,78,37,4,NaN,74,35,73,35,68,34,65,32,63,31,3,0,3,NaN,4,NaN,3,NaN,NaN,NaN,6,NaN,13,8,90.24,13,55,10,25,24,78,76
19,Nuevo León,46,San Nicolás de los Garza,907,21,108,54,5,NaN,103,53,101,52,91,48,87,46,84,45,3,NaN,9,4,10,5,4,NaN,3,NaN,10,4,20,9,100,21,80,7,33,29,108,98
19,Nuevo León,46,San Nicolás de los Garza,907,22,42,23,0,0,42,23,41,22,40,22,38,22,38,22,NaN,NaN,NaN,0,3,0,NaN,0,0,0,3,3,18,11,121.05,4,29,9,13,9,42,31
19,Nuevo León,46,San Nicolás de los Garza,907,23,91,41,0,0,91,41,88,40,84,39,80,39,79,38,3,NaN,4,NaN,7,NaN,4,0,NaN,NaN,6,NaN,30,17,82,11,67,13,29,23,91,76
19,Nuevo León,46,San Nicolás de los Garza,907,24,77,41,NaN,NaN,75,39,74,38,68,33,66,32,65,31,3,3,4,3,5,4,NaN,NaN,NaN,NaN,4,NaN,24,13,113.89,11,54,12,30,26,77,70
19,Nuevo León,46,San Nicolás de los Garza,907,26,55,24,NaN,NaN,53,23,52,23,45,21,44,20,43,20,NaN,0,6,NaN,5,NaN,NaN,NaN,NaN,0,NaN,NaN,13,6,77.42,11,41,3,17,12,55,35
19,Nuevo León,46,San Nicolás de los Garza,907,27,57,27,0,0,57,27,56,27,55,27,53,25,49,25,NaN,0,NaN,0,NaN,NaN,NaN,NaN,4,0,5,3,12,4,90,4,44,9,18,10,57,32
19,Nuevo León,46,San Nicolás de los Garza,907,28,29,14,0,0,29,14,29,14,28,13,28,13,28,13,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,12,8,93.33,NaN,21,7,8,8,29,29
19,Nuevo León,46,San Nicolás de los Garza,907,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,907,30,82,37,NaN,NaN,81,36,79,35,73,32,72,32,70,31,NaN,NaN,6,3,5,NaN,NaN,0,NaN,NaN,11,4,13,5,82.22,10,65,7,23,16,82,57
19,Nuevo León,46,San Nicolás de los Garza,907,31,85,44,3,NaN,82,43,80,42,80,42,80,42,78,41,NaN,NaN,0,0,0,0,0,0,NaN,NaN,13,6,22,14,107.32,5,66,14,24,20,85,79
19,Nuevo León,46,San Nicolás de los Garza,907,32,23,12,0,0,23,12,22,12,16,9,16,9,16,9,NaN,NaN,5,NaN,3,0,0,0,0,0,NaN,0,0,0,109.09,7,16,0,5,5,23,23
19,Nuevo León,46,San Nicolás de los Garza,907,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,907,34,97,46,8,3,89,43,86,42,81,38,81,38,77,36,4,NaN,4,3,NaN,NaN,0,0,4,NaN,13,5,14,6,90.2,16,74,7,30,22,97,74
19,Nuevo León,46,San Nicolás de los Garza,907,36,96,43,NaN,NaN,94,42,92,42,87,38,86,37,84,36,NaN,0,5,4,6,5,NaN,NaN,NaN,NaN,15,7,10,5,81.13,10,82,4,32,24,96,81
19,Nuevo León,46,San Nicolás de los Garza,907,37,45,21,0,0,45,21,42,21,39,19,37,17,36,17,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,4,4,NaN,87.5,8,36,NaN,13,8,45,29
19,Nuevo León,46,San Nicolás de los Garza,907,38,127,61,6,3,121,58,120,57,108,48,108,48,105,46,5,4,8,6,4,NaN,0,0,3,NaN,16,6,21,11,92.42,19,101,7,35,27,127,103
19,Nuevo León,46,San Nicolás de los Garza,907,39,67,33,0,0,67,33,67,33,67,33,64,30,62,30,0,0,0,0,3,3,3,3,NaN,0,15,6,7,4,97.06,3,61,3,21,13,67,44
19,Nuevo León,46,San Nicolás de los Garza,907,40,66,33,5,NaN,60,30,59,30,56,28,55,27,55,27,NaN,0,3,NaN,NaN,NaN,NaN,NaN,0,0,5,3,17,7,100,10,45,10,24,18,66,54
19,Nuevo León,46,San Nicolás de los Garza,907,41,63,35,NaN,NaN,61,34,61,34,58,31,57,30,56,29,0,0,3,3,NaN,NaN,NaN,NaN,NaN,NaN,9,5,12,5,125,6,52,5,24,14,63,44
19,Nuevo León,46,San Nicolás de los Garza,907,43,73,39,NaN,NaN,72,38,72,38,65,33,64,32,63,31,NaN,NaN,5,3,4,NaN,NaN,NaN,NaN,NaN,12,5,12,6,114.71,9,59,5,20,18,73,70
19,Nuevo León,46,San Nicolás de los Garza,907,44,64,36,NaN,NaN,63,35,60,34,53,30,53,30,51,28,4,NaN,6,4,NaN,NaN,0,0,NaN,NaN,10,8,9,7,128.57,11,47,6,20,14,64,47
19,Nuevo León,46,San Nicolás de los Garza,907,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,907,46,85,37,3,0,82,37,78,36,75,34,74,33,71,31,4,NaN,3,NaN,NaN,NaN,NaN,NaN,3,NaN,9,4,11,7,77.08,11,70,4,27,20,85,68
19,Nuevo León,46,San Nicolás de los Garza,907,47,57,26,4,NaN,53,24,51,22,45,20,42,19,40,18,NaN,NaN,6,NaN,6,NaN,3,NaN,NaN,NaN,8,3,5,NaN,83.87,15,38,4,15,8,57,32
19,Nuevo León,46,San Nicolás de los Garza,926,2,71,30,5,NaN,66,28,63,27,57,24,53,23,51,22,3,NaN,6,3,8,3,4,NaN,NaN,NaN,7,NaN,13,6,73.17,18,44,9,19,8,71,26
19,Nuevo León,46,San Nicolás de los Garza,926,8,117,61,3,NaN,114,60,108,56,92,48,86,44,83,42,9,5,13,7,18,10,6,4,3,NaN,15,8,25,12,108.93,31,71,15,28,18,117,80
19,Nuevo León,46,San Nicolás de los Garza,926,9,178,91,11,9,167,82,160,79,147,72,135,66,128,62,9,5,11,5,19,8,12,6,7,4,13,6,49,24,104.6,43,102,33,56,17,178,44
19,Nuevo León,46,San Nicolás de los Garza,926,10,195,96,8,6,187,90,183,89,164,79,154,73,146,68,7,NaN,16,9,22,14,10,6,8,5,22,8,30,11,96.97,41,136,18,50,25,195,96
19,Nuevo León,46,San Nicolás de los Garza,926,11,178,84,11,4,167,80,161,77,144,69,134,64,126,60,9,5,14,6,20,8,10,5,8,4,23,12,25,13,89.36,44,121,13,40,16,178,59
19,Nuevo León,46,San Nicolás de los Garza,926,12,159,75,6,3,153,72,146,69,131,63,122,59,118,57,12,6,10,3,16,6,9,4,4,NaN,17,7,23,11,89.29,37,109,13,49,15,159,32
19,Nuevo León,46,San Nicolás de los Garza,926,13,231,121,10,4,221,117,212,109,182,94,177,93,167,88,17,11,22,12,17,8,5,NaN,10,5,19,10,46,26,110,54,147,30,59,22,231,67
19,Nuevo León,46,San Nicolás de los Garza,926,14,185,93,6,5,179,88,176,87,162,82,155,77,151,76,7,4,10,NaN,10,5,7,5,4,NaN,9,5,48,22,101.09,30,124,31,64,21,185,47
19,Nuevo León,46,San Nicolás de los Garza,926,15,136,69,4,3,132,66,131,65,118,62,112,59,107,57,4,NaN,10,3,13,4,6,3,5,NaN,15,8,29,14,102.99,24,92,20,40,31,136,102
19,Nuevo León,46,San Nicolás de los Garza,926,16,170,96,6,4,164,92,157,89,141,77,126,68,118,65,7,3,16,12,23,16,15,9,8,3,14,8,26,16,129.73,44,109,17,40,21,170,86
19,Nuevo León,46,San Nicolás de los Garza,926,17,108,56,6,NaN,102,54,96,49,88,46,84,43,76,39,9,6,5,NaN,9,5,4,3,8,4,11,4,14,7,107.69,24,75,9,24,18,108,77
19,Nuevo León,46,San Nicolás de los Garza,926,18,63,27,NaN,NaN,61,26,59,24,51,21,50,21,49,21,3,NaN,7,3,7,3,NaN,0,NaN,0,6,3,9,4,75,13,42,8,19,12,63,43
19,Nuevo León,46,San Nicolás de los Garza,926,19,71,34,4,0,67,34,64,32,61,31,54,27,50,25,3,NaN,3,NaN,10,5,7,4,4,NaN,7,NaN,10,5,91.89,17,48,6,18,15,71,62
19,Nuevo León,46,San Nicolás de los Garza,926,20,45,19,NaN,NaN,44,18,44,18,41,17,41,17,39,17,0,0,3,NaN,NaN,NaN,0,0,NaN,0,4,NaN,8,5,73.08,4,35,6,12,10,45,41
19,Nuevo León,46,San Nicolás de los Garza,926,21,60,34,3,3,57,31,57,31,54,30,52,28,49,26,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,8,4,13,4,130.77,8,41,11,18,10,60,35
19,Nuevo León,46,San Nicolás de los Garza,926,22,55,23,4,NaN,51,21,49,21,45,19,44,19,43,19,4,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,9,5,8,3,71.88,11,39,5,15,9,55,32
19,Nuevo León,46,San Nicolás de los Garza,926,23,87,51,NaN,NaN,85,49,85,49,74,39,70,37,67,34,NaN,NaN,10,9,11,8,4,NaN,3,3,11,6,15,6,141.67,17,62,8,22,15,87,54
19,Nuevo León,46,San Nicolás de los Garza,926,24,94,54,3,NaN,91,52,87,50,74,42,69,39,66,38,6,3,11,7,13,9,5,3,3,NaN,12,6,9,5,135,25,63,6,25,18,94,64
19,Nuevo León,46,San Nicolás de los Garza,926,25,88,43,3,NaN,85,42,82,40,76,38,66,32,61,30,3,NaN,6,NaN,13,8,10,6,5,NaN,12,7,15,7,95.56,22,58,8,18,12,77,57
19,Nuevo León,46,San Nicolás de los Garza,926,26,282,151,9,5,273,146,269,143,235,119,217,109,206,103,9,7,29,20,37,22,18,10,11,6,32,24,54,22,115.27,65,181,36,70,39,282,169
19,Nuevo León,46,San Nicolás de los Garza,926,27,296,150,10,5,286,145,278,142,243,122,228,114,217,109,10,5,33,18,37,20,15,8,11,5,31,20,54,23,102.74,68,208,20,70,48,296,209
19,Nuevo León,46,San Nicolás de los Garza,926,28,280,147,14,9,266,138,261,135,238,120,224,110,211,103,12,5,16,13,23,18,14,10,13,7,35,21,60,30,110.53,56,185,39,67,50,280,217
19,Nuevo León,46,San Nicolás de los Garza,926,29,147,75,10,7,137,68,132,63,117,58,111,56,107,56,5,5,15,5,14,4,6,NaN,4,0,12,7,20,6,104.17,36,100,11,34,15,147,49
19,Nuevo León,46,San Nicolás de los Garza,926,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,926,31,120,61,3,0,117,61,114,59,99,52,94,51,89,47,4,NaN,14,7,17,7,5,NaN,5,4,12,7,20,9,103.39,26,82,12,27,23,120,105
19,Nuevo León,46,San Nicolás de los Garza,926,32,99,54,NaN,NaN,97,53,95,53,83,44,81,44,77,42,5,3,9,6,7,NaN,NaN,0,4,NaN,12,6,10,3,120,18,77,4,24,19,99,81
19,Nuevo León,46,San Nicolás de los Garza,926,33,116,56,NaN,0,115,56,111,54,99,50,91,43,83,38,5,NaN,11,4,17,11,8,7,8,5,10,5,20,9,93.33,25,77,14,27,13,116,61
19,Nuevo León,46,San Nicolás de los Garza,926,34,66,34,NaN,NaN,65,33,63,32,57,28,56,28,55,28,NaN,NaN,6,4,4,NaN,NaN,0,NaN,0,6,3,16,9,106.25,10,45,11,17,12,66,45
19,Nuevo León,46,San Nicolás de los Garza,926,40,29,17,0,0,29,17,28,16,27,15,26,14,24,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,7,4,141.67,3,20,6,9,8,29,24
19,Nuevo León,46,San Nicolás de los Garza,926,41,54,25,4,3,50,22,48,22,45,21,42,18,39,17,NaN,0,3,NaN,6,4,3,3,3,NaN,11,4,5,3,86.21,12,38,4,12,8,54,40
19,Nuevo León,46,San Nicolás de los Garza,926,42,170,90,4,NaN,166,88,162,85,139,74,133,69,131,67,10,6,17,8,17,9,6,5,NaN,NaN,21,14,25,11,112.5,37,121,12,42,31,170,123
19,Nuevo León,46,San Nicolás de los Garza,926,43,148,79,3,NaN,145,78,138,76,124,68,117,62,116,61,12,5,9,5,13,9,7,6,NaN,NaN,11,6,28,12,114.49,31,99,18,45,36,148,115
19,Nuevo León,46,San Nicolás de los Garza,926,44,214,99,11,5,203,94,193,88,168,75,156,70,148,69,11,7,24,12,26,10,12,5,8,NaN,18,8,34,17,86.09,58,136,20,51,31,214,127
19,Nuevo León,46,San Nicolás de los Garza,926,45,184,94,7,4,177,90,176,89,159,79,154,75,144,70,5,4,13,7,16,11,5,4,10,5,32,16,23,12,104.44,30,141,13,47,36,184,138
19,Nuevo León,46,San Nicolás de los Garza,926,46,167,88,7,5,160,83,151,78,133,67,122,63,113,59,12,6,15,10,21,10,11,4,9,4,15,7,15,9,111.39,45,114,8,40,29,167,118
19,Nuevo León,46,San Nicolás de los Garza,926,47,316,162,13,4,303,158,286,144,240,122,227,116,218,114,20,16,43,20,43,19,13,6,9,NaN,28,16,53,28,105.19,89,191,36,73,52,316,233
19,Nuevo León,46,San Nicolás de los Garza,926,48,28,13,NaN,NaN,27,12,27,12,23,10,23,10,21,9,0,0,4,NaN,3,NaN,0,0,NaN,NaN,3,3,8,3,86.67,5,16,7,7,5,28,21
19,Nuevo León,46,San Nicolás de los Garza,930,1,269,127,NaN,0,267,127,262,125,249,118,245,118,240,115,6,NaN,12,7,11,3,4,0,5,3,15,9,100,46,89.44,24,193,52,99,67,269,197
19,Nuevo León,46,San Nicolás de los Garza,930,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,930,5,121,57,NaN,0,120,57,118,56,109,53,105,51,102,49,4,3,7,NaN,7,NaN,4,NaN,3,NaN,16,5,26,13,89.06,16,88,17,34,24,121,88
19,Nuevo León,46,San Nicolás de los Garza,930,7,97,47,0,0,97,47,95,46,92,45,92,45,89,45,3,NaN,NaN,NaN,NaN,NaN,0,0,3,0,12,8,37,17,94,5,70,22,31,26,97,82
19,Nuevo León,46,San Nicolás de los Garza,930,8,109,50,4,3,105,47,101,44,93,41,92,41,89,40,5,4,7,NaN,5,NaN,NaN,0,3,NaN,11,NaN,22,10,84.75,17,83,9,32,25,109,95
19,Nuevo León,46,San Nicolás de los Garza,930,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,930,10,56,34,0,0,55,33,54,32,53,31,53,31,52,30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,6,4,22,9,154.55,NaN,38,15,22,14,56,36
19,Nuevo León,46,San Nicolás de los Garza,930,11,92,42,4,NaN,88,41,88,41,86,41,84,39,77,36,0,0,NaN,0,4,NaN,NaN,NaN,7,3,15,11,30,11,84,8,61,23,33,22,92,72
19,Nuevo León,46,San Nicolás de los Garza,930,12,87,45,4,3,83,42,83,42,77,40,74,38,72,37,NaN,NaN,5,NaN,7,NaN,3,NaN,NaN,NaN,6,4,29,13,107.14,13,53,21,31,25,87,75
19,Nuevo León,46,San Nicolás de los Garza,930,14,88,39,NaN,NaN,86,37,83,36,79,34,77,33,75,32,3,NaN,4,NaN,6,3,NaN,NaN,NaN,NaN,14,7,23,9,79.59,11,59,18,28,18,88,61
19,Nuevo León,46,San Nicolás de los Garza,930,17,126,59,NaN,0,124,59,121,58,118,56,115,54,109,50,4,NaN,NaN,NaN,5,4,3,NaN,6,4,15,5,41,18,88.06,11,82,33,43,28,126,81
19,Nuevo León,46,San Nicolás de los Garza,930,18,115,53,3,NaN,112,51,112,51,105,46,102,44,98,42,NaN,NaN,5,4,4,NaN,3,NaN,4,NaN,12,NaN,35,16,85.48,13,82,20,36,27,115,89
19,Nuevo León,46,San Nicolás de los Garza,930,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,930,25,102,48,3,NaN,99,47,96,46,94,45,93,45,89,41,4,NaN,NaN,0,NaN,0,NaN,0,4,4,11,6,26,10,88.89,9,79,14,34,25,102,77
19,Nuevo León,46,San Nicolás de los Garza,930,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,930,31,159,90,5,3,154,87,152,86,135,74,133,74,129,72,4,NaN,15,11,14,11,NaN,0,4,NaN,15,10,28,14,130.43,26,122,11,56,40,159,125
19,Nuevo León,46,San Nicolás de los Garza,930,32,92,41,4,NaN,86,39,84,39,80,38,78,37,76,36,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,20,9,80.39,12,68,10,32,19,92,57
19,Nuevo León,46,San Nicolás de los Garza,930,34,82,43,0,0,82,43,80,42,74,40,69,36,67,35,3,NaN,5,NaN,8,6,5,4,NaN,NaN,6,5,10,6,110.26,13,65,4,24,12,82,47
19,Nuevo León,46,San Nicolás de los Garza,930,35,88,36,4,NaN,84,35,81,33,78,31,78,31,74,30,3,NaN,3,NaN,NaN,NaN,0,0,4,NaN,12,NaN,26,11,69.23,10,68,10,26,18,88,64
19,Nuevo León,46,San Nicolás de los Garza,930,36,102,54,4,4,98,50,95,49,88,44,82,42,80,42,3,NaN,7,5,10,5,6,NaN,NaN,0,8,5,23,13,112.5,20,71,11,24,19,102,80
19,Nuevo León,46,San Nicolás de los Garza,930,37,65,39,NaN,NaN,64,38,63,38,60,36,60,36,57,35,3,NaN,NaN,NaN,0,0,0,0,3,NaN,6,4,13,9,150,5,58,NaN,22,20,65,62
19,Nuevo León,46,San Nicolás de los Garza,930,38,62,34,NaN,NaN,60,32,60,32,58,32,57,31,57,31,0,0,NaN,0,NaN,NaN,NaN,NaN,0,0,8,4,9,5,121.43,5,57,0,19,18,62,59
19,Nuevo León,46,San Nicolás de los Garza,930,39,81,47,NaN,0,80,47,77,46,76,46,75,45,72,43,3,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,4,3,21,13,138.24,6,66,9,27,25,81,75
19,Nuevo León,46,San Nicolás de los Garza,930,41,11,4,0,0,11,4,11,4,10,4,10,4,10,4,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,57.14,NaN,8,NaN,3,3,11,11
19,Nuevo León,46,San Nicolás de los Garza,930,42,40,19,NaN,0,39,19,38,18,36,17,34,17,34,17,NaN,NaN,NaN,NaN,4,NaN,NaN,0,0,0,4,NaN,7,4,90.48,6,31,3,14,10,40,35
19,Nuevo León,46,San Nicolás de los Garza,930,43,60,25,NaN,0,58,25,58,25,56,24,55,24,52,23,0,0,NaN,NaN,NaN,0,NaN,0,3,NaN,10,5,15,7,71.43,5,46,9,21,15,60,46
19,Nuevo León,46,San Nicolás de los Garza,930,44,688,318,12,4,676,314,664,307,607,283,570,273,535,260,18,10,51,21,73,22,37,10,35,13,108,54,70,29,85.95,118,530,40,200,165,688,589
19,Nuevo León,46,San Nicolás de los Garza,930,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,930,51,24,15,NaN,NaN,23,14,23,14,23,14,23,14,22,13,0,0,0,0,0,0,0,0,NaN,NaN,3,3,6,NaN,166.67,NaN,20,3,10,5,24,11
19,Nuevo León,46,San Nicolás de los Garza,930,52,50,21,0,0,50,21,50,21,48,21,46,21,44,20,NaN,0,NaN,0,NaN,0,NaN,0,NaN,NaN,NaN,NaN,18,8,72.41,4,39,7,15,11,50,37
19,Nuevo León,46,San Nicolás de los Garza,930,53,84,36,4,NaN,80,34,80,34,76,32,75,31,72,31,0,0,4,NaN,3,NaN,NaN,NaN,3,0,6,3,31,14,75,9,48,27,31,23,84,61
19,Nuevo León,46,San Nicolás de los Garza,930,54,61,29,0,0,61,29,61,29,61,29,58,28,54,27,0,0,0,0,3,NaN,3,NaN,4,NaN,5,4,26,13,90.63,3,40,18,21,15,61,50
19,Nuevo León,46,San Nicolás de los Garza,930,55,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,945,1,111,50,NaN,0,110,50,110,50,103,47,100,45,98,44,NaN,0,6,3,6,4,3,NaN,NaN,NaN,4,NaN,50,21,81.97,11,65,35,36,20,111,70
19,Nuevo León,46,San Nicolás de los Garza,945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,945,3,132,72,NaN,NaN,131,71,129,69,118,63,113,61,111,59,3,NaN,10,6,14,7,5,NaN,NaN,NaN,19,14,34,15,120,19,85,28,38,24,132,68
19,Nuevo León,46,San Nicolás de los Garza,945,4,106,54,NaN,NaN,104,52,104,52,99,51,98,50,94,48,NaN,0,4,NaN,5,NaN,NaN,NaN,4,NaN,13,9,31,15,103.85,8,74,24,32,22,106,73
19,Nuevo León,46,San Nicolás de los Garza,945,5,116,47,NaN,NaN,115,46,111,44,105,42,102,42,99,41,5,NaN,5,NaN,7,NaN,3,0,3,NaN,10,NaN,38,12,68.12,14,66,36,41,18,116,54
19,Nuevo León,46,San Nicolás de los Garza,945,6,117,58,0,0,117,58,116,57,114,56,109,51,101,45,NaN,NaN,NaN,NaN,7,6,5,5,8,6,12,8,40,15,98.31,8,74,35,36,17,117,59
19,Nuevo León,46,San Nicolás de los Garza,945,7,92,48,0,0,92,48,90,48,82,41,82,41,80,40,4,NaN,6,5,5,4,0,0,NaN,NaN,7,3,22,8,109.09,10,65,17,38,22,92,66
19,Nuevo León,46,San Nicolás de los Garza,945,8,127,58,NaN,NaN,125,56,125,56,116,53,112,53,109,51,NaN,0,8,3,12,3,4,0,3,NaN,7,NaN,52,24,84.06,15,79,33,43,23,127,64
