CEF,NE,CM,NM,AGEB,CMZ,PT,PF,PM,P_0_2,PF_0_2,PM_0_2,P_3_MAS,PF_3_MAS,PM_3_MAS,P_5_MAS,PF_5_MAS,PM_5_MAS,P_12_MAS,PF_12_MAS,PM_12_MAS,P_15_MAS,PF_15_MAS,PM_15_MAS,P_18_MAS,PF_18_MAS,PM_18_MAS,P_3_5,PF_3_5,PM_3_5,P_6_11,PF_6_11,PM_6_11,P_8_14,PF_8_14,PM_8_14,P_12_14,PF_12_14,PM_12_14,P_15_17,PF_15_17,PM_15_17,P_18_24,PF_18_24,PM_18_24,PF_15_49,P_60_MAS,PF_60_MAS,PM_60_MAS,RMF,P_0_14,P_15_64,P_65_100,THC,HCRF,HCRM,PHC,PHCRF,PHCRM
19,Nuevo León,46,San Nicolás de los Garza,1568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1568,3,81,44,37,NaN,0,NaN,80,44,36,79,44,35,72,39,33,71,38,33,67,36,31,NaN,NaN,NaN,6,4,NaN,5,3,NaN,NaN,NaN,0,4,NaN,NaN,8,7,NaN,25,19,8,11,84.09,10,60,11,30,8,22,81,21,60
19,Nuevo León,46,San Nicolás de los Garza,1568,4,97,49,48,NaN,0,NaN,95,49,46,94,49,45,92,48,44,87,45,42,80,43,37,NaN,0,NaN,NaN,NaN,NaN,7,4,3,5,3,NaN,7,NaN,5,22,13,9,30,5,3,NaN,97.96,10,85,NaN,27,4,23,97,13,84
19,Nuevo León,46,San Nicolás de los Garza,1568,5,114,54,60,NaN,0,NaN,113,54,59,113,54,59,107,51,56,105,50,55,90,44,46,0,0,0,6,3,3,6,NaN,4,NaN,NaN,NaN,15,6,9,23,10,13,35,9,6,3,111.11,9,102,3,34,6,28,114,14,100
19,Nuevo León,46,San Nicolás de los Garza,1568,6,181,96,85,6,3,3,175,93,82,170,89,81,163,86,77,160,84,76,155,80,75,9,6,3,3,NaN,NaN,5,NaN,3,3,NaN,NaN,5,4,NaN,32,15,17,50,23,13,10,88.54,21,150,10,53,11,42,181,28,153
19,Nuevo León,46,San Nicolás de los Garza,1568,7,155,84,71,3,NaN,NaN,152,83,69,149,82,67,129,71,58,124,69,55,112,63,49,4,NaN,3,19,11,8,17,7,10,5,NaN,3,12,6,6,16,9,7,47,9,7,NaN,84.52,31,117,7,44,13,31,155,36,119
19,Nuevo León,46,San Nicolás de los Garza,1568,8,169,85,84,6,0,6,163,85,78,160,82,78,151,78,73,143,75,68,132,73,59,5,4,NaN,7,3,4,10,5,5,8,3,5,11,NaN,9,27,19,8,47,14,9,5,98.82,26,134,9,48,9,39,169,23,146
19,Nuevo León,46,San Nicolás de los Garza,1568,9,193,103,90,6,3,3,187,100,87,182,96,86,163,90,73,156,88,68,146,82,64,7,4,3,17,6,11,20,6,14,7,NaN,5,10,6,4,27,16,11,57,19,12,7,87.38,37,142,14,60,15,45,193,36,157
19,Nuevo León,46,San Nicolás de los Garza,1568,10,129,61,68,5,NaN,3,124,59,65,121,57,64,112,53,59,107,51,56,100,48,52,6,4,NaN,6,NaN,4,10,3,7,5,NaN,3,7,3,4,14,6,8,27,15,9,6,111.48,22,102,5,39,9,30,129,26,103
19,Nuevo León,46,San Nicolás de los Garza,1568,11,187,87,100,3,NaN,NaN,184,86,98,181,85,96,169,80,89,160,78,82,149,73,76,5,NaN,4,10,5,5,16,6,10,9,NaN,7,11,5,6,34,15,19,55,17,9,8,114.94,27,151,9,54,12,42,187,27,160
19,Nuevo León,46,San Nicolás de los Garza,1568,12,203,102,101,8,4,4,195,98,97,192,95,97,172,87,85,163,83,80,155,81,74,3,3,0,20,8,12,26,11,15,9,4,5,8,NaN,6,23,14,9,59,14,10,4,99.02,40,153,10,63,16,47,203,39,164
19,Nuevo León,46,San Nicolás de los Garza,1568,13,112,62,50,NaN,NaN,NaN,110,61,49,107,60,47,98,53,45,93,51,42,91,49,42,4,NaN,3,8,7,NaN,11,7,4,5,NaN,3,NaN,NaN,0,21,9,12,35,11,7,4,80.65,19,89,4,36,12,24,112,34,78
19,Nuevo León,46,San Nicolás de los Garza,1568,14,213,107,106,8,5,3,205,102,103,199,98,101,190,94,96,180,88,92,169,85,84,9,6,3,6,NaN,4,14,8,6,10,6,4,11,3,8,41,18,23,55,17,8,9,99.07,33,169,11,55,9,46,213,28,185
19,Nuevo León,46,San Nicolás de los Garza,1568,15,153,67,86,3,NaN,NaN,150,65,85,148,65,83,140,60,80,138,60,78,134,59,75,3,NaN,NaN,7,4,3,6,4,NaN,NaN,0,NaN,4,NaN,3,28,9,19,35,21,9,12,128.36,15,128,10,48,14,34,153,40,113
19,Nuevo León,46,San Nicolás de los Garza,1568,16,84,40,44,3,3,0,81,37,44,78,37,41,73,36,37,68,33,35,63,31,32,3,0,3,5,NaN,4,9,3,6,5,3,NaN,5,NaN,3,10,NaN,8,20,8,6,NaN,110,16,60,8,23,6,17,84,16,68
19,Nuevo León,46,San Nicolás de los Garza,1568,17,127,68,59,5,NaN,3,122,66,56,120,64,56,112,57,55,103,54,49,98,53,45,3,3,0,7,6,NaN,13,6,7,9,3,6,5,NaN,4,18,10,8,31,10,5,5,86.76,24,98,5,38,8,30,127,19,108
19,Nuevo León,46,San Nicolás de los Garza,1568,18,166,82,84,5,NaN,4,161,81,80,156,78,78,139,68,71,132,66,66,123,61,62,6,4,NaN,16,9,7,19,10,9,7,NaN,5,9,5,4,20,8,12,42,10,4,6,102.44,34,127,5,44,10,34,166,36,130
19,Nuevo León,46,San Nicolás de los Garza,1568,19,122,68,54,4,4,0,118,64,54,114,62,52,108,58,50,106,57,49,102,57,45,4,NaN,NaN,6,4,NaN,6,4,NaN,NaN,NaN,NaN,4,0,4,21,13,8,35,17,10,7,79.41,16,93,13,34,11,23,122,40,82
19,Nuevo León,46,San Nicolás de los Garza,1568,20,112,58,54,4,NaN,3,108,57,51,104,55,49,95,53,42,89,49,40,89,49,40,5,NaN,3,8,NaN,6,14,6,8,6,4,NaN,0,0,0,20,8,12,29,14,8,6,93.1,23,84,5,34,11,23,112,26,86
19,Nuevo León,46,San Nicolás de los Garza,1568,21,169,78,91,5,5,0,164,73,91,163,73,90,153,68,85,149,66,83,133,57,76,NaN,0,NaN,10,5,5,13,6,7,4,NaN,NaN,16,9,7,35,11,24,46,6,NaN,4,116.67,20,146,3,49,9,40,169,27,142
19,Nuevo León,46,San Nicolás de los Garza,1568,22,37,15,22,0,0,0,37,15,22,37,15,22,35,15,20,33,13,20,29,11,18,0,0,0,NaN,0,NaN,3,NaN,NaN,NaN,NaN,0,4,NaN,NaN,5,NaN,4,9,5,NaN,3,146.67,4,32,NaN,10,0,10,37,0,37
19,Nuevo León,46,San Nicolás de los Garza,1568,23,153,71,82,NaN,NaN,0,151,69,82,148,67,81,138,63,75,134,60,74,126,57,69,5,NaN,3,8,4,4,10,7,3,4,3,NaN,8,3,5,19,8,11,32,14,7,7,115.49,19,128,6,37,14,23,138,56,82
19,Nuevo León,46,San Nicolás de los Garza,1568,24,82,45,37,3,NaN,NaN,79,43,36,78,42,36,69,37,32,68,36,32,63,32,31,NaN,NaN,0,8,4,4,6,3,3,NaN,NaN,0,5,4,NaN,7,5,NaN,23,11,6,5,82.22,14,64,4,26,8,18,82,25,57
19,Nuevo León,46,San Nicolás de los Garza,1568,25,79,42,37,NaN,NaN,0,78,41,37,77,41,36,66,35,31,64,34,30,62,34,28,4,NaN,NaN,8,4,4,8,5,3,NaN,NaN,NaN,NaN,0,NaN,10,4,6,16,6,4,NaN,88.1,15,60,4,20,8,12,79,34,45
19,Nuevo León,46,San Nicolás de los Garza,1568,26,125,57,68,3,NaN,NaN,122,55,67,121,55,66,111,51,60,109,49,60,104,46,58,3,0,3,8,4,4,8,5,3,NaN,NaN,0,5,3,NaN,22,6,16,25,17,9,8,119.3,16,104,5,36,7,29,125,16,109
19,Nuevo León,46,San Nicolás de los Garza,1568,27,112,58,54,5,4,NaN,107,54,53,102,50,52,91,45,46,85,40,45,83,40,43,6,4,NaN,10,5,5,11,7,4,6,5,NaN,NaN,0,NaN,17,9,8,23,10,4,6,93.1,27,82,3,28,6,22,112,26,86
19,Nuevo León,46,San Nicolás de los Garza,1568,28,120,59,61,3,NaN,NaN,117,58,59,115,58,57,104,52,52,101,51,50,96,47,49,3,0,3,10,6,4,10,6,4,3,NaN,NaN,5,4,NaN,13,8,5,27,15,6,9,103.39,19,97,4,31,NaN,30,120,3,117
19,Nuevo León,46,San Nicolás de los Garza,1568,29,164,83,81,8,3,5,156,80,76,154,79,75,135,70,65,135,70,65,129,67,62,6,4,NaN,15,6,9,13,4,9,0,0,0,6,3,3,22,11,11,43,18,12,6,97.59,29,127,8,49,16,33,164,35,129
19,Nuevo León,46,San Nicolás de los Garza,1568,30,94,44,50,NaN,NaN,NaN,92,43,49,90,42,48,84,41,43,82,41,41,78,39,39,NaN,NaN,NaN,6,NaN,5,6,NaN,5,NaN,0,NaN,4,NaN,NaN,18,10,8,26,6,5,NaN,113.64,12,78,4,29,11,18,94,34,60
19,Nuevo León,46,San Nicolás de los Garza,1568,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1568,32,106,50,56,3,NaN,NaN,103,49,54,102,49,53,97,48,49,94,48,46,86,44,42,NaN,0,NaN,4,NaN,3,6,NaN,5,3,0,3,8,4,4,21,10,11,30,6,NaN,4,112,12,91,3,30,7,23,106,19,87
19,Nuevo León,46,San Nicolás de los Garza,1568,33,95,52,43,6,3,3,89,49,40,86,47,39,78,40,38,72,38,34,69,37,32,4,3,NaN,7,6,NaN,9,4,5,6,NaN,4,3,NaN,NaN,14,7,7,24,8,4,4,82.69,23,68,4,27,10,17,95,30,65
19,Nuevo León,46,San Nicolás de los Garza,1568,34,75,41,34,0,0,0,75,41,34,74,40,34,71,38,33,70,37,33,66,35,31,NaN,NaN,0,3,NaN,NaN,4,3,NaN,NaN,NaN,0,4,NaN,NaN,16,9,7,22,8,6,NaN,82.93,5,65,5,23,5,18,75,10,65
19,Nuevo León,46,San Nicolás de los Garza,1568,35,93,48,45,NaN,0,NaN,91,48,43,88,48,40,84,47,37,80,45,35,78,44,34,4,0,4,3,NaN,NaN,6,3,3,4,NaN,NaN,NaN,NaN,NaN,19,12,7,24,12,6,6,93.75,13,75,5,26,4,22,93,14,79
19,Nuevo León,46,San Nicolás de los Garza,1568,36,103,54,49,3,NaN,NaN,100,52,48,97,49,48,85,42,43,83,42,41,79,41,38,3,3,0,12,7,5,8,4,4,NaN,0,NaN,4,NaN,3,9,3,6,23,18,6,12,90.74,20,74,9,27,7,20,103,25,78
19,Nuevo León,46,San Nicolás de los Garza,1568,37,363,173,190,8,5,3,355,168,187,348,166,182,319,152,167,293,139,154,267,126,141,9,3,6,27,13,14,48,23,25,26,13,13,26,13,13,48,20,28,106,21,9,12,109.83,70,286,7,102,17,85,363,43,320
19,Nuevo León,46,San Nicolás de los Garza,1568,38,141,71,70,3,NaN,NaN,138,69,69,136,68,68,118,59,59,105,54,51,91,49,42,4,NaN,3,16,9,7,26,13,13,13,5,8,14,5,9,13,8,5,43,4,4,0,98.59,36,102,3,37,7,30,141,18,123
19,Nuevo León,46,San Nicolás de los Garza,1568,39,137,69,68,NaN,NaN,0,135,67,68,134,66,68,122,60,62,108,55,53,103,54,49,NaN,NaN,0,12,6,6,23,10,13,14,5,9,5,NaN,4,17,8,9,40,10,5,5,98.55,29,102,6,43,7,36,137,17,120
19,Nuevo León,46,San Nicolás de los Garza,1572,1,155,71,84,NaN,NaN,NaN,153,70,83,150,70,80,131,60,71,128,58,70,125,55,70,7,3,4,15,7,8,11,5,6,3,NaN,NaN,3,3,0,23,6,17,36,10,7,3,118.31,27,122,6,37,7,30,155,32,123
19,Nuevo León,46,San Nicolás de los Garza,1572,2,164,88,76,10,8,NaN,154,80,74,150,80,70,135,73,62,131,71,60,125,65,60,5,NaN,4,14,6,8,10,4,6,4,NaN,NaN,6,6,0,15,7,8,43,17,7,10,86.36,33,127,4,42,14,28,164,45,119
19,Nuevo León,46,San Nicolás de los Garza,1572,3,113,65,48,NaN,NaN,NaN,111,64,47,105,62,43,96,57,39,94,55,39,87,49,38,8,3,5,7,4,3,5,3,NaN,NaN,NaN,0,7,6,NaN,19,11,8,38,9,4,5,73.85,19,92,NaN,33,9,24,113,25,88
19,Nuevo León,46,San Nicolás de los Garza,1572,4,108,47,61,0,0,0,108,47,61,105,46,59,100,45,55,99,44,55,97,44,53,3,NaN,NaN,5,NaN,4,4,NaN,3,NaN,NaN,0,NaN,0,NaN,14,7,7,21,11,5,6,129.79,9,96,3,31,9,22,108,30,78
19,Nuevo León,46,San Nicolás de los Garza,1572,5,91,50,41,6,5,NaN,85,45,40,82,43,39,72,37,35,70,35,35,69,34,35,4,NaN,NaN,9,6,3,9,7,NaN,NaN,NaN,0,NaN,NaN,0,9,3,6,20,6,3,3,82,21,69,NaN,26,7,19,91,22,69
19,Nuevo León,46,San Nicolás de los Garza,1572,6,112,62,50,NaN,NaN,NaN,110,61,49,108,60,48,96,53,43,90,48,42,83,43,40,5,NaN,3,9,6,3,13,11,NaN,6,5,NaN,7,5,NaN,4,3,NaN,29,11,5,6,80.65,22,84,6,37,7,30,112,13,99
19,Nuevo León,46,San Nicolás de los Garza,1572,7,39,16,23,NaN,0,NaN,37,16,21,35,15,20,29,14,15,27,12,15,25,11,14,3,NaN,NaN,5,0,5,6,NaN,4,NaN,NaN,0,NaN,NaN,NaN,5,NaN,4,7,NaN,0,NaN,143.75,12,26,NaN,10,NaN,8,39,10,29
19,Nuevo León,46,San Nicolás de los Garza,1572,8,89,46,43,NaN,0,NaN,88,46,42,86,45,41,71,39,32,60,33,27,50,27,23,4,NaN,3,13,6,7,23,12,11,11,6,5,10,6,4,10,5,5,29,0,0,0,93.48,29,60,0,24,7,17,89,23,66
19,Nuevo León,46,San Nicolás de los Garza,1572,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,10,133,65,68,6,3,3,127,62,65,122,60,62,107,53,54,99,49,50,97,48,49,6,NaN,4,14,7,7,17,10,7,8,4,4,NaN,NaN,NaN,10,7,3,31,12,7,5,104.62,34,94,5,32,6,26,133,24,109
19,Nuevo León,46,San Nicolás de los Garza,1572,11,67,30,37,NaN,NaN,0,66,29,37,64,27,37,57,24,33,55,24,31,49,21,28,3,NaN,NaN,6,3,3,6,NaN,5,NaN,0,NaN,6,3,3,8,3,5,16,4,NaN,3,123.33,12,53,NaN,20,NaN,18,67,5,62
19,Nuevo León,46,San Nicolás de los Garza,1572,12,122,59,63,7,NaN,5,115,57,58,112,56,56,100,52,48,96,51,45,92,49,43,4,NaN,NaN,11,3,8,11,3,8,4,NaN,3,4,NaN,NaN,15,9,6,30,14,6,8,106.78,26,87,9,34,15,19,122,47,75
19,Nuevo León,46,San Nicolás de los Garza,1572,13,119,59,60,3,3,0,116,56,60,110,53,57,94,45,49,89,42,47,87,40,47,7,3,4,15,8,7,13,9,4,5,3,NaN,NaN,NaN,0,9,4,5,27,17,3,14,101.69,30,85,4,32,9,23,119,28,91
19,Nuevo León,46,San Nicolás de los Garza,1572,14,143,74,69,3,NaN,NaN,140,72,68,135,68,67,122,61,61,116,59,57,109,55,54,9,5,4,9,6,3,10,6,4,6,NaN,4,7,4,3,13,5,8,37,13,7,6,93.24,27,109,7,46,11,35,143,25,118
19,Nuevo León,46,San Nicolás de los Garza,1572,15,150,76,74,8,3,5,142,73,69,135,70,65,115,59,56,106,54,52,102,53,49,11,4,7,16,10,6,16,9,7,9,5,4,4,NaN,3,8,5,3,30,24,12,12,97.37,44,100,6,36,14,22,150,62,88
19,Nuevo León,46,San Nicolás de los Garza,1572,16,308,159,149,12,9,3,296,150,146,292,149,143,269,136,133,260,132,128,247,123,124,11,3,8,16,11,5,18,12,6,9,4,5,13,9,4,29,11,18,71,70,33,37,93.71,48,226,34,94,22,72,308,63,245
19,Nuevo León,46,San Nicolás de los Garza,1572,17,108,52,56,NaN,NaN,NaN,106,51,55,104,50,54,92,45,47,89,43,46,83,42,41,5,3,NaN,9,3,6,9,4,5,3,NaN,NaN,6,NaN,5,8,6,NaN,26,21,9,12,107.69,19,81,8,29,6,23,108,14,94
19,Nuevo León,46,San Nicolás de los Garza,1572,18,131,63,68,4,NaN,NaN,127,61,66,122,57,65,103,51,52,101,50,51,98,48,50,8,5,3,16,5,11,9,3,6,NaN,NaN,NaN,3,NaN,NaN,10,3,7,27,24,10,14,107.94,30,93,8,35,6,29,131,21,110
19,Nuevo León,46,San Nicolás de los Garza,1572,19,103,54,49,NaN,NaN,NaN,101,53,48,100,53,47,92,48,44,86,44,42,83,42,41,4,NaN,3,5,4,NaN,8,6,NaN,6,4,NaN,3,NaN,NaN,13,7,6,24,11,6,5,90.74,17,82,4,34,7,27,103,18,85
19,Nuevo León,46,San Nicolás de los Garza,1572,21,113,60,53,NaN,NaN,0,111,58,53,108,57,51,95,51,44,92,49,43,91,49,42,6,3,3,10,4,6,11,5,6,3,NaN,NaN,NaN,0,NaN,7,7,0,25,20,10,10,88.33,21,87,5,31,5,26,113,18,95
19,Nuevo León,46,San Nicolás de los Garza,1572,22,228,112,116,12,6,6,216,106,110,212,104,108,191,92,99,180,83,97,175,81,94,9,5,4,16,9,7,23,17,6,11,9,NaN,5,NaN,3,23,8,15,46,26,13,13,103.57,48,169,11,70,16,54,228,54,174
19,Nuevo León,46,San Nicolás de los Garza,1572,23,148,74,74,7,NaN,5,141,72,69,137,69,68,125,62,63,119,58,61,114,55,59,7,4,3,9,6,3,12,8,4,6,4,NaN,5,3,NaN,25,10,15,33,11,6,5,100,29,114,5,42,9,33,148,22,126
19,Nuevo León,46,San Nicolás de los Garza,1572,24,185,97,88,11,6,5,174,91,83,165,86,79,147,75,72,143,75,68,140,73,67,10,6,4,17,10,7,13,6,7,4,0,4,3,NaN,NaN,36,19,17,53,5,NaN,4,90.72,42,141,NaN,49,12,37,185,36,149
19,Nuevo León,46,San Nicolás de los Garza,1572,25,101,55,46,5,3,NaN,96,52,44,96,52,44,86,47,39,83,46,37,79,44,35,5,NaN,3,5,3,NaN,6,NaN,4,3,NaN,NaN,4,NaN,NaN,18,12,6,31,11,6,5,83.64,18,79,4,28,9,19,101,28,73
19,Nuevo León,46,San Nicolás de los Garza,1572,26,127,67,60,NaN,NaN,NaN,125,66,59,124,66,58,104,58,46,98,54,44,89,49,40,5,0,5,16,8,8,17,9,8,6,4,NaN,9,5,4,17,9,8,41,5,4,NaN,89.55,29,94,4,38,10,28,127,28,99
19,Nuevo León,46,San Nicolás de los Garza,1572,27,269,132,137,6,NaN,5,263,131,132,255,127,128,239,119,120,232,115,117,222,109,113,10,5,5,14,7,7,15,7,8,7,4,3,10,6,4,27,15,12,63,36,20,16,103.79,37,221,11,80,20,60,269,58,211
19,Nuevo León,46,San Nicolás de los Garza,1572,28,106,51,55,3,NaN,NaN,103,49,54,102,48,54,95,45,50,92,44,48,87,42,45,3,3,0,5,NaN,4,7,NaN,5,3,NaN,NaN,5,NaN,3,21,7,14,27,13,8,5,107.84,14,87,5,31,7,24,106,19,87
19,Nuevo León,46,San Nicolás de los Garza,1572,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,31,112,54,58,NaN,0,NaN,111,54,57,108,53,55,97,47,50,93,46,47,88,44,44,5,NaN,4,9,6,3,11,6,5,4,NaN,3,5,NaN,3,14,8,6,27,8,4,4,107.41,19,89,4,33,5,28,112,13,99
19,Nuevo León,46,San Nicolás de los Garza,1572,32,112,61,51,4,NaN,NaN,108,59,49,105,58,47,91,50,41,84,48,36,80,45,35,4,NaN,3,13,8,5,16,9,7,7,NaN,5,4,3,NaN,11,7,4,37,14,9,5,83.61,28,78,6,32,5,27,112,13,99
19,Nuevo León,46,San Nicolás de los Garza,1572,34,75,35,40,3,0,3,72,35,37,71,34,37,63,29,34,61,28,33,55,27,28,NaN,NaN,NaN,7,5,NaN,7,5,NaN,NaN,NaN,NaN,6,NaN,5,10,4,6,21,6,3,3,114.29,14,57,4,21,4,17,75,8,67
19,Nuevo León,46,San Nicolás de los Garza,1572,35,104,53,51,5,NaN,3,99,51,48,98,51,47,89,47,42,88,47,41,86,45,41,NaN,0,NaN,9,4,5,7,3,4,NaN,0,NaN,NaN,NaN,0,14,6,8,25,18,8,10,96.23,16,83,5,32,7,25,104,18,86
19,Nuevo León,46,San Nicolás de los Garza,1572,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,37,134,73,61,3,NaN,NaN,131,72,59,129,70,59,118,64,54,108,58,50,98,53,45,NaN,NaN,0,11,6,5,19,10,9,10,6,4,10,5,5,15,9,6,47,10,6,4,83.56,26,100,8,40,11,29,134,29,105
19,Nuevo León,46,San Nicolás de los Garza,1572,38,134,67,67,5,3,NaN,129,64,65,125,62,63,112,59,53,99,50,49,89,45,44,6,NaN,4,11,3,8,19,11,8,13,9,4,10,5,5,16,8,8,42,6,NaN,4,100,35,97,NaN,40,7,33,134,16,118
19,Nuevo León,46,San Nicolás de los Garza,1572,39,145,81,64,4,3,NaN,141,78,63,137,77,60,116,67,49,105,60,45,93,51,42,5,NaN,4,20,10,10,26,14,12,11,7,4,12,9,3,15,7,8,52,4,NaN,NaN,79.01,40,104,NaN,39,9,30,145,29,116
19,Nuevo León,46,San Nicolás de los Garza,1572,40,27,13,14,NaN,0,NaN,26,13,13,25,12,13,20,10,10,20,10,10,19,9,10,NaN,NaN,NaN,4,NaN,NaN,3,NaN,NaN,0,0,0,NaN,NaN,0,4,NaN,3,6,3,NaN,NaN,107.69,7,17,3,8,NaN,6,27,3,24
19,Nuevo León,46,San Nicolás de los Garza,1572,41,85,36,49,NaN,0,NaN,84,36,48,82,36,46,73,33,40,69,32,37,65,31,34,NaN,0,NaN,9,3,6,12,3,9,4,NaN,3,4,NaN,3,14,4,10,23,5,4,NaN,136.11,16,66,3,24,5,19,85,13,72
19,Nuevo León,46,San Nicolás de los Garza,1572,42,81,42,39,3,NaN,NaN,78,40,38,77,39,38,70,36,34,63,33,30,57,29,28,3,NaN,NaN,5,NaN,3,11,4,7,7,3,4,6,4,NaN,4,0,4,28,5,3,NaN,92.86,18,61,NaN,25,6,19,81,17,64
19,Nuevo León,46,San Nicolás de los Garza,1587,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1587,7,134,67,67,7,NaN,5,127,65,62,126,65,61,119,62,57,116,60,56,111,60,51,NaN,0,NaN,7,3,4,7,4,3,3,NaN,NaN,5,0,5,35,21,14,38,12,5,7,100,18,112,4,41,19,22,134,49,85
19,Nuevo León,46,San Nicolás de los Garza,1587,9,104,45,59,NaN,NaN,NaN,102,44,58,98,42,56,91,40,51,87,37,50,82,36,46,5,3,NaN,6,NaN,5,8,3,5,4,3,NaN,5,NaN,4,16,3,13,23,11,7,4,131.11,17,81,6,31,7,24,104,15,89
19,Nuevo León,46,San Nicolás de los Garza,1587,10,108,61,47,NaN,NaN,0,107,60,47,106,60,46,98,54,44,92,49,43,85,46,39,NaN,NaN,NaN,7,5,NaN,12,9,3,6,5,NaN,7,3,4,23,13,10,33,6,3,3,77.05,16,89,3,31,5,26,108,8,100
19,Nuevo León,46,San Nicolás de los Garza,1587,12,112,62,50,NaN,NaN,NaN,110,61,49,107,60,47,98,54,44,95,52,43,88,46,42,4,NaN,NaN,8,5,3,8,4,4,3,NaN,NaN,7,6,NaN,14,5,9,33,11,5,6,80.65,17,89,6,36,8,28,112,19,93
19,Nuevo León,46,San Nicolás de los Garza,1587,13,176,99,77,7,5,NaN,169,94,75,159,90,69,142,77,65,138,76,62,129,70,59,11,5,6,16,12,4,15,11,4,4,NaN,3,9,6,3,17,10,7,55,15,10,5,77.78,38,131,7,55,21,34,176,61,115
19,Nuevo León,46,San Nicolás de los Garza,1587,14,37,17,20,0,0,0,37,17,20,37,17,20,31,13,18,30,12,18,27,11,16,0,0,0,6,4,NaN,4,3,NaN,NaN,NaN,0,3,NaN,NaN,8,NaN,7,7,NaN,NaN,0,117.65,7,30,0,10,NaN,8,37,3,34
19,Nuevo León,46,San Nicolás de los Garza,1587,15,102,53,49,NaN,NaN,0,100,51,49,99,51,48,95,48,47,89,45,44,85,42,43,NaN,NaN,NaN,3,NaN,NaN,7,3,4,6,3,3,4,3,NaN,22,8,14,27,15,7,8,92.45,13,83,6,35,9,26,102,20,82
19,Nuevo León,46,San Nicolás de los Garza,1587,16,147,68,79,4,NaN,3,143,67,76,138,66,72,130,61,69,125,60,65,119,57,62,5,NaN,4,8,5,3,11,5,6,5,NaN,4,6,3,3,15,8,7,35,17,10,7,116.18,22,117,8,47,9,38,147,17,130
19,Nuevo León,46,San Nicolás de los Garza,1587,17,143,73,70,8,4,4,135,69,66,132,68,64,126,63,63,123,63,60,116,60,56,3,NaN,NaN,6,5,NaN,8,4,4,3,0,3,7,3,4,17,8,9,40,18,8,10,95.89,20,114,9,46,13,33,143,39,104
19,Nuevo León,46,San Nicolás de los Garza,1587,18,65,34,31,NaN,NaN,0,63,32,31,62,32,30,61,32,29,59,31,28,52,28,24,NaN,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,3,4,11,7,4,24,3,NaN,NaN,91.18,6,58,NaN,21,5,16,65,12,53
19,Nuevo León,46,San Nicolás de los Garza,1587,19,53,23,30,NaN,0,NaN,51,23,28,51,23,28,50,22,28,47,20,27,43,18,25,0,0,0,NaN,NaN,0,3,NaN,NaN,3,NaN,NaN,4,NaN,NaN,9,3,6,12,NaN,0,NaN,130.43,6,47,0,16,3,13,53,7,46
19,Nuevo León,46,San Nicolás de los Garza,1587,20,104,55,49,4,3,NaN,100,52,48,99,52,47,95,50,45,90,47,43,89,47,42,NaN,0,NaN,3,NaN,NaN,7,4,3,5,3,NaN,NaN,0,NaN,15,8,7,28,11,5,6,89.09,14,87,3,39,11,28,104,21,83
19,Nuevo León,46,San Nicolás de los Garza,1587,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
